event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label
601,1,4,2024-07-09,15:48:48,15:49:26,38,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1128.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
602,1,4,2024-07-09,15:50:00,15:50:09,9,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1200.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
603,1,4,2024-07-09,15:50:18,15:50:22,4,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1218.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
604,1,4,2024-07-09,15:50:30,15:50:32,2,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1230.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
605,1,4,2024-07-09,15:50:35,15:50:39,4,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1235.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
606,1,4,2024-07-09,15:50:40,15:51:00,20,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1240.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
607,1,4,2024-07-09,15:51:07,15:51:08,1,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1267.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
608,1,4,2024-07-09,15:51:10,15:51:11,1,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1270.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
609,1,4,2024-07-09,15:51:12,15:51:20,8,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1272.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
610,1,4,2024-07-09,15:51:24,15:51:37,13,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1284.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
611,1,4,2024-07-09,15:51:56,15:52:13,17,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1316.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
612,1,4,2024-07-09,15:52:15,15:52:21,6,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1335.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
613,1,4,2024-07-09,15:52:26,15:52:46,20,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1346.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
614,1,4,2024-07-09,15:53:02,15:53:15,13,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1382.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
615,1,4,2024-07-09,15:53:23,15:53:42,19,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1403.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
616,1,4,2024-07-09,15:54:33,15:54:37,4,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1473.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
617,1,4,2024-07-09,15:54:38,15:54:41,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1478.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
618,1,4,2024-07-09,15:57:38,15:57:40,2,tail,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1658.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
619,1,4,2024-07-09,15:58:08,15:58:10,2,tail,5680,5681,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1688.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
620,1,4,2024-07-09,16:00:00,16:00:03,3,ear,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1800.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
621,1,4,2024-07-09,16:00:55,16:00:59,4,tail,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709153000_20240709160000.mp4,1855.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown
622,1,4,2024-07-09,16:08:52,16:08:52,0,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,532.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
623,1,4,2024-07-09,16:09:05,16:09:15,10,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,545.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
624,1,4,2024-07-09,16:09:16,16:09:17,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,556.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
625,1,4,2024-07-09,16:09:49,16:09:52,3,ear,5682,5684,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,589.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
626,1,4,2024-07-09,16:10:43,16:10:50,7,ear,5681,5682,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,643.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
627,1,4,2024-07-09,16:14:53,16:15:06,13,ear,5683,5680,receiver,back,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,893.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
628,1,4,2024-07-09,16:16:12,16:16:16,4,teat,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,972.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
629,1,4,2024-07-09,16:19:29,16:19:35,6,ear,5680,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1169.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
630,1,4,2024-07-09,16:21:08,16:21:12,4,ear,5683,5680,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1268.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
631,1,4,2024-07-09,16:21:10,16:21:11,1,ear,5681,5682,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1270.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
632,1,4,2024-07-09,16:21:12,16:21:27,15,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1272.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
633,1,4,2024-07-09,16:21:36,16:22:46,70,ear,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1296.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
634,1,4,2024-07-09,16:21:55,16:22:34,39,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1315.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
635,1,4,2024-07-09,16:22:36,16:22:59,23,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1356.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
636,1,4,2024-07-09,16:23:00,16:23:00,0,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1380.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
637,1,4,2024-07-09,16:23:03,16:23:07,4,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1383.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
638,1,4,2024-07-09,16:23:09,16:23:14,5,ear,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1389.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
639,1,4,2024-07-09,16:23:24,16:23:26,2,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1404.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
640,1,4,2024-07-09,16:23:52,16:24:19,27,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1432.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
641,1,4,2024-07-09,16:24:06,16:24:12,6,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1446.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
642,1,4,2024-07-09,16:25:00,16:25:07,7,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1500.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
643,1,4,2024-07-09,16:25:20,16:25:23,3,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1520.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
644,1,4,2024-07-09,16:25:55,16:26:09,14,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1555.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
645,1,4,2024-07-09,16:27:18,16:27:20,2,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709160000_20240709163000.mp4,1638.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown
651,1,4,2024-07-09,17:02:40,17:02:41,1,tail,5681,5683,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,160.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
652,1,4,2024-07-09,17:02:56,17:03:26,30,tail,5681,5683,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,176.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
653,1,4,2024-07-09,17:03:01,17:03:35,34,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,181.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
654,1,4,2024-07-09,17:03:29,17:03:33,4,tail,5681,5683,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,209.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
655,1,4,2024-07-09,17:03:59,17:03:59,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,239.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
656,1,4,2024-07-09,17:04:13,17:04:16,3,tail,5682,5683,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,253.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
657,1,4,2024-07-09,17:04:39,17:04:54,15,ear,5681,5682,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,279.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
658,1,4,2024-07-09,17:05:47,17:05:50,3,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,347.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
659,1,4,2024-07-09,17:27:20,17:27:36,16,ear,5684,5681,receiver,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1640.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
660,1,4,2024-07-09,17:27:51,17:27:57,6,ear,5684,5681,receiver,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1671.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
661,1,4,2024-07-09,17:28:15,17:28:30,15,ear,5684,5681,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1695.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
662,1,4,2024-07-09,17:28:32,17:28:32,0,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1712.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
663,1,4,2024-07-09,17:29:05,17:29:30,25,ear,5684,5681,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1745.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
664,1,4,2024-07-09,17:29:47,17:29:50,3,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1787.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
665,1,4,2024-07-09,17:29:51,17:30:00,9,ear,5684,5682,interrupted,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1791.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
666,1,4,2024-07-09,17:30:02,17:30:05,3,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1802.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
667,1,4,2024-07-09,17:30:09,17:30:14,5,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709170000_20240709173000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709170000_20240709173000.mp4,1809.0,n884a6_ch7_main_20240709170000_20240709173000.mp4,unknown
668,1,4,2024-07-09,17:37:15,17:37:29,14,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,435.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
669,1,4,2024-07-09,17:56:29,17:56:32,3,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1589.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
670,1,4,2024-07-09,17:59:12,17:59:13,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1752.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
671,1,4,2024-07-09,17:59:32,17:59:35,3,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1772.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
672,1,4,2024-07-09,17:59:40,17:59:45,5,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1780.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
673,1,4,2024-07-09,17:59:47,17:59:48,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1787.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
674,1,4,2024-07-09,17:59:50,18:00:00,10,ear,5682,5681,interrupted,middle,True,7,N884A6_ch7_main_20240709173000_20240709180000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709173000_20240709180000.mp4,1790.0,n884a6_ch7_main_20240709173000_20240709180000.mp4,unknown
675,1,4,2024-07-09,22:09:52,22:09:53,1,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709220000_20240709223000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709220000_20240709223000.mp4,592.0,n884a6_ch7_main_20240709220000_20240709223000.mp4,unknown
676,1,4,2024-07-09,22:14:08,22:14:10,2,tail,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709220000_20240709223000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709220000_20240709223000.mp4,848.0,n884a6_ch7_main_20240709220000_20240709223000.mp4,unknown
