event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label,calc_offset_sec,duration_sec_fixed,duration_was_fixed,verify_ok,verify_reason
565,1,4,2024-07-09,14:18:34,14:18:59,25,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1114.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1114.0,25.0,False,True,ok
566,1,4,2024-07-09,14:18:46,14:18:58,12,ear,5681,5680,interrupted,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1126.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1126.0,12.0,False,True,ok
567,1,4,2024-07-09,14:18:54,14:19:00,6,ear,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1134.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1134.0,6.0,False,True,ok
568,1,4,2024-07-09,14:19:01,14:19:07,6,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1141.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1141.0,6.0,False,True,ok
569,1,4,2024-07-09,14:19:10,14:19:11,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1150.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1150.0,1.0,False,True,ok
570,1,4,2024-07-09,14:28:10,14:28:13,3,tail,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1690.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1690.0,3.0,False,True,ok
571,1,4,2024-07-09,14:28:15,14:28:20,5,tail,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1695.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1695.0,5.0,False,True,ok
572,1,4,2024-07-09,14:28:32,14:28:33,1,tail,5681,5684,receiver,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1712.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1712.0,1.0,False,True,ok
573,1,4,2024-07-09,14:28:48,14:28:48,0,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1728.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1728.0,1.0,True,True,ok
574,1,4,2024-07-09,14:29:02,14:29:03,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1742.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1742.0,1.0,False,True,ok
575,1,4,2024-07-09,14:29:35,14:29:37,2,ear,5684,5683,initiator,back,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1775.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1775.0,2.0,False,True,ok
576,1,4,2024-07-09,14:29:42,14:29:46,4,ear,5684,5683,receiver,back,True,7,N884A6_ch7_main_20240709140000_20240709143000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709140000_20240709143000.mp4,1782.0,n884a6_ch7_main_20240709140000_20240709143000.mp4,unknown,1782.0,4.0,False,True,ok
577,1,4,2024-07-09,14:32:18,14:32:22,4,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,138.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,138.0,4.0,False,True,ok
578,1,4,2024-07-09,14:32:23,14:32:24,1,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,143.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,143.0,1.0,False,True,ok
579,1,4,2024-07-09,14:33:02,14:33:05,3,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,182.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,182.0,3.0,False,True,ok
580,1,4,2024-07-09,14:33:05,14:33:06,1,tail,5681,5682,interrupted,front,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,185.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,185.0,1.0,False,True,ok
581,1,4,2024-07-09,14:38:28,14:38:30,2,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,508.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,508.0,2.0,False,True,ok
582,1,4,2024-07-09,14:53:16,14:53:20,4,ear,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709143000_20240709150000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709143000_20240709150000.mp4,1396.0,n884a6_ch7_main_20240709143000_20240709150000.mp4,unknown,1396.0,4.0,False,True,ok
583,1,4,2024-07-09,15:15:21,15:15:22,1,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,921.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,921.0,1.0,False,True,ok
584,1,4,2024-07-09,15:18:55,15:18:58,3,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,1135.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,1135.0,3.0,False,True,ok
585,1,4,2024-07-09,15:28:30,15:28:34,4,tail,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,1710.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,1710.0,4.0,False,True,ok
586,1,4,2024-07-09,15:28:31,15:28:31,0,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,1711.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,1711.0,1.0,True,True,ok
587,1,4,2024-07-09,15:28:42,15:28:43,1,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,1722.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,1722.0,1.0,False,True,ok
588,1,4,2024-07-09,15:28:54,15:29:02,8,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709150000_20240709153000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709150000_20240709153000.mp4,1734.0,n884a6_ch7_main_20240709150000_20240709153000.mp4,unknown,1734.0,8.0,False,True,ok
589,1,4,2024-07-09,15:30:24,15:30:38,14,ear,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,24.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,24.0,14.0,False,True,ok
590,1,4,2024-07-09,15:30:43,15:30:50,7,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,43.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,43.0,7.0,False,True,ok
591,1,4,2024-07-09,15:33:50,15:33:53,3,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,230.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,230.0,3.0,False,True,ok
592,1,4,2024-07-09,15:33:59,15:34:05,6,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,239.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,239.0,6.0,False,True,ok
593,1,4,2024-07-09,15:34:23,15:34:28,5,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,263.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,263.0,5.0,False,True,ok
594,1,4,2024-07-09,15:40:12,15:40:14,2,tail,5683,5680,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,612.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,612.0,2.0,False,True,ok
595,1,4,2024-07-09,15:40:58,15:40:58,0,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,658.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,658.0,1.0,True,True,ok
596,1,4,2024-07-09,15:41:05,15:41:09,4,tail,5680,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,665.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,665.0,4.0,False,True,ok
597,1,4,2024-07-09,15:45:09,15:45:14,5,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,909.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,909.0,5.0,False,True,ok
598,1,4,2024-07-09,15:45:33,15:45:37,4,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,933.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,933.0,4.0,False,True,ok
599,1,4,2024-07-09,15:45:42,15:45:43,1,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,942.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,942.0,1.0,False,True,ok
600,1,4,2024-07-09,15:45:48,15:45:50,2,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,948.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,948.0,2.0,False,True,ok
601,1,4,2024-07-09,15:48:48,15:49:26,38,ear,5684,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1128.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1128.0,38.0,False,True,ok
602,1,4,2024-07-09,15:50:00,15:50:09,9,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1200.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1200.0,9.0,False,True,ok
603,1,4,2024-07-09,15:50:18,15:50:22,4,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1218.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1218.0,4.0,False,True,ok
604,1,4,2024-07-09,15:50:30,15:50:32,2,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1230.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1230.0,2.0,False,True,ok
605,1,4,2024-07-09,15:50:35,15:50:39,4,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1235.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1235.0,4.0,False,True,ok
606,1,4,2024-07-09,15:50:40,15:51:00,20,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1240.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1240.0,20.0,False,True,ok
607,1,4,2024-07-09,15:51:07,15:51:08,1,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1267.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1267.0,1.0,False,True,ok
608,1,4,2024-07-09,15:51:10,15:51:11,1,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1270.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1270.0,1.0,False,True,ok
609,1,4,2024-07-09,15:51:12,15:51:20,8,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1272.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1272.0,8.0,False,True,ok
610,1,4,2024-07-09,15:51:24,15:51:37,13,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1284.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1284.0,13.0,False,True,ok
611,1,4,2024-07-09,15:51:56,15:52:13,17,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1316.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1316.0,17.0,False,True,ok
612,1,4,2024-07-09,15:52:15,15:52:21,6,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1335.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1335.0,6.0,False,True,ok
613,1,4,2024-07-09,15:52:26,15:52:46,20,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1346.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1346.0,20.0,False,True,ok
614,1,4,2024-07-09,15:53:02,15:53:15,13,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1382.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1382.0,13.0,False,True,ok
615,1,4,2024-07-09,15:53:23,15:53:42,19,ear,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1403.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1403.0,19.0,False,True,ok
616,1,4,2024-07-09,15:54:33,15:54:37,4,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1473.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1473.0,4.0,False,True,ok
617,1,4,2024-07-09,15:54:38,15:54:41,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1478.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1478.0,3.0,False,True,ok
618,1,4,2024-07-09,15:57:38,15:57:40,2,tail,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1658.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1658.0,2.0,False,True,ok
619,1,4,2024-07-09,15:58:08,15:58:10,2,tail,5680,5681,initiator,middle,True,7,N884A6_ch7_main_20240709153000_20240709160000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709153000_20240709160000.mp4,1688.0,n884a6_ch7_main_20240709153000_20240709160000.mp4,unknown,1688.0,2.0,False,True,ok
620,1,4,2024-07-09,16:00:00,16:00:03,3,ear,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,0.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,0.0,3.0,False,True,ok
621,1,4,2024-07-09,16:00:55,16:00:59,4,tail,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,55.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,55.0,4.0,False,True,ok
622,1,4,2024-07-09,16:08:52,16:08:52,0,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,532.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,532.0,1.0,True,True,ok
623,1,4,2024-07-09,16:09:05,16:09:15,10,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,545.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,545.0,10.0,False,True,ok
624,1,4,2024-07-09,16:09:16,16:09:17,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,556.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,556.0,1.0,False,True,ok
625,1,4,2024-07-09,16:09:49,16:09:52,3,ear,5682,5684,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,589.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,589.0,3.0,False,True,ok
626,1,4,2024-07-09,16:10:43,16:10:50,7,ear,5681,5682,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,643.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,643.0,7.0,False,True,ok
627,1,4,2024-07-09,16:14:53,16:15:06,13,ear,5683,5680,receiver,back,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,893.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,893.0,13.0,False,True,ok
628,1,4,2024-07-09,16:16:12,16:16:16,4,teat,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,972.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,972.0,4.0,False,True,ok
629,1,4,2024-07-09,16:19:29,16:19:35,6,ear,5680,5683,initiator,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,1169.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,1169.0,6.0,False,True,ok
630,1,4,2024-07-09,16:21:08,16:21:12,4,ear,5683,5680,receiver,middle,True,7,N884A6_ch7_main_20240709160000_20240709163000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709160000_20240709163000.mp4,1268.0,n884a6_ch7_main_20240709160000_20240709163000.mp4,unknown,1268.0,4.0,False,True,ok
